Prompt Type,N,N+,N,N+,N,N+
Metric,S,S,M,M,KL,KL
Algorithm,,,,,,
FT,0.305714319990877,0.3265483525131372,0.11177499515781221,0.2043888804101739,1.7141033530291703e-05,1.2769998249994382e-05
MEMIT,0.2826150245061881,0.3154623856782478,0.08975730181348524,0.2221387424755213,3.0237567235852972e-06,1.0624884122298154e-05
ROME,0.2891818866190757,0.2291510092109559,0.09747749233812471,0.3245759587950727,1.015873547183877e-05,2.3542322513691225e-05
gpt2-xl,0.2795266403423561,0.35752951366088026,0.08950809043129494,0.16449814045702496,0.0,0.0
