Prompt Type,N,Nplus,N,Nplus,N,Nplus
Metric,S,S,M,M,KL,KL
FT,0.30571431999084414,0.3265483525131537,0.11177499515781227,0.2043888804101738,1.7141033530291744e-05,1.2769998249994367e-05
MEMIT,0.28261502450620685,0.315462385678245,0.08975730181348532,0.22213874247552207,3.023756723585285e-06,1.0624884122298144e-05
ROME,0.2891818866190562,0.22915100921092796,0.09747749233812449,0.32457595879507267,1.0158735471838777e-05,2.3542322513691222e-05
gpt2-xl,0.27952664034235986,0.3575295136608634,0.08950809043129523,0.16449814045702466,0.0,0.0
