Prompt Type,N,Nplus,N,Nplus,N,Nplus
Metric,S,S,M,M,KL,KL
Algorithm,,,,,,
EleutherAI/gpt-j-6B,0.8339701923708227,0.6332479810911956,0.0745619970537405,0.11442867346191955,0.0,0.0
FT,0.7906966056069857,0.5436018646182129,0.06957715479298264,0.09310059582595359,3.2400300357751932e-06,5.194317057473271e-06
MEMIT,0.8156654192108201,0.4014903814588668,0.06807226774696525,-0.02069254460273768,9.21802051762764e-07,9.940982127734175e-06
ROME,0.7911364979318495,0.3281990676908936,0.05361697504742949,-0.12144710822406429,3.5109484147685776e-06,1.83336075048884e-05
