Prompt Type,N,N+,N,N+,N,N+
Metric,S,S,M,M,KL,KL
Algorithm,,,,,,
EleutherAI/gpt-j-6B,0.24999327928819995,0.3303635378322732,0.11033225844410836,0.1701515342031835,0.0,0.0
FT,0.26971346253431894,0.3291799239095928,0.11813860310133059,0.19748874479630923,8.54052067381768e-06,4.567411750262324e-06
MEMIT,0.2583525551316005,0.3249643819404247,0.10925339817542858,0.24374469914034905,6.297691946792125e-06,9.974587086616194e-06
ROME,0.271969474555542,0.30690012838082864,0.1193768671098415,0.2920388561576554,1.688367183817495e-05,1.7274782093781116e-05
