Prompt Type,N,N+,N,N+,N,N+
Metric,S,S,M,M,KL,KL
Algorithm,,,,,,
FT,0.33715183131671744,0.2680592038896135,0.1349858596804935,0.1970403520241902,1.801140644367217e-05,1.0271936799530536e-05
ROME,0.30990214987591796,0.19532640543137259,0.0799719030017047,0.26523285445118944,9.82536753107577e-06,1.8514614999597275e-05
gpt2-medium,0.30014660858319836,0.3610011694312476,0.06951642353946706,0.13283695917056315,0.0,0.0
